respondent_id,xyz_vaccine,seasonal_vaccine
26800,0.11565481467774152,0.7220638704354502
26801,0.07566938169528249,0.17596664958516028
26802,0.1044809585387796,0.19135303248031577
26803,0.06623057789462725,0.17901830187329046
26804,0.09145494656636073,0.18894618952094436
26805,0.15046342238059293,0.22666102080006498
26806,0.1307062975352225,0.657013274951382
26807,0.46795673588716,0.7989516842536757
26808,0.32302635598689816,0.513815769318839
26809,0.22090395605989172,0.19823156062990796
26810,0.1288383650259411,0.19406967391160165
26811,0.04876306459149722,0.11074361960227974
26812,0.0827490944841355,0.5398281860316418
26813,0.10874555616889477,0.27866942737251005
26814,0.05213906274116552,0.40904484933937324
26815,0.059402539772670994,0.17452141179201855
26816,0.0986272618844633,0.14199674890470845
26817,0.16386545575864206,0.585148048526636
26818,0.22685596711836942,0.3481970324319123
26819,0.32131674102314106,0.3779785181071661
26820,0.0850863420833732,0.268995396447032
26821,0.0863841650821777,0.2851538807296378
26822,0.09528814790210832,0.46397336438834264
26823,0.16380716649765964,0.41593285859258694
26824,0.07258649209418842,0.32499609077106595
26825,0.18503950061730076,0.5823143079868345
26826,0.2040505214776183,0.7432238269982754
26827,0.046591147332918616,0.2047370570844992
26828,0.3021734383743246,0.6709207000270747
26829,0.3112370941800196,0.6566884075826955
26830,0.08244228762036802,0.5529130914578619
26831,0.16150292512261175,0.8269752602999173
26832,0.19261205927359634,0.45728754506397645
26833,0.036004829873906415,0.27164631032660846
26834,0.3185408989918136,0.5283594067752517
26835,0.27787363359992767,0.7665189730074882
26836,0.1086358177573681,0.6260888673199587
26837,0.10850554965609203,0.11239085720644915
26838,0.11888004386983488,0.5457818879421609
26839,0.25189772506178154,0.32023896979627964
26840,0.19964732992195314,0.23020396637996762
26841,0.24919023740284055,0.5389491848526509
26842,0.10512454911217711,0.36927685113215936
26843,0.06612188429482911,0.046470045439596104
26844,0.09496018202264492,0.3555480529970523
26845,0.14932636298010848,0.3869355955416546
26846,0.0663210210407667,0.5319631751601898
26847,0.04721737576160682,0.08053091854182025
26848,0.07636610159054785,0.5887218333435201
26849,0.2715243356946266,0.5634332641457978
26850,0.5287198690152064,0.652597862677269
26851,0.1572167310584429,0.21415938894863767
26852,0.02850997657322398,0.09247372739329575
26853,0.6197999357817681,0.525787191967621
26854,0.02581619096317357,0.06428434520690045
26855,0.3735431439762452,0.5946274244255765
26856,0.08884474442896464,0.07534764205376532
26857,0.2336006698342558,0.13538874671787426
26858,0.20467394611488704,0.47158543756121507
26859,0.059381667168597774,0.09992983605897683
26860,0.33787971062305266,0.1822554350118864
26861,0.10121075229479225,0.2989226280506218
26862,0.07201740871454983,0.1352768786464584
26863,0.19168740711626545,0.3187708601587535
26864,0.2719408744277821,0.5929244398986491
26865,0.08182450985595004,0.17830030250218012
26866,0.3800349225301703,0.7230920670510398
26867,0.13575624381206744,0.3333305789822402
26868,0.375699918261322,0.6882662134575807
26869,0.1899487210025873,0.42362126713608667
26870,0.30367294889309393,0.7407261817001366
26871,0.07926349185969082,0.04685660226623634
26872,0.03908937631049275,0.11201960102242758
26873,0.4969706054738624,0.6892076040527085
26874,0.05073235033086992,0.14380655246787025
26875,0.6585579548943551,0.8939183560614791
26876,0.033568647710911954,0.0623873519413367
26877,0.024395078929301185,0.05452253152906442
26878,0.3116985303515135,0.35045102671588246
26879,0.09053921351679711,0.12377172938914299
26880,0.30889787915101474,0.3677455365107419
26881,0.06039384975477553,0.18287235736559318
26882,0.027408448062039337,0.1078639696947599
26883,0.09765808283091716,0.35739795333174335
26884,0.09985176163572652,0.2261667362670094
26885,0.13344551092620213,0.6100646636144914
26886,0.23055801041827606,0.6856935998919345
26887,0.5444344247980227,0.7311977617168938
26888,0.5920377265637461,0.5730735604951799
26889,0.2412284138573899,0.3750401936133806
26890,0.02800512061334553,0.19955254509203765
26891,0.16941107137693107,0.3346036188379034
26892,0.06255044671717067,0.5338111584002763
26893,0.05356478062362517,0.15990766029571452
26894,0.23914140782583626,0.37913191169599597
26895,0.08722468500063174,0.646121061642923
26896,0.058473094254087817,0.10089903411951802
26897,0.1765593984189445,0.6160278528601983
26898,0.23211672255304003,0.4809388385148646
26899,0.0653154751747584,0.05345289783471816
26900,0.03285700316538207,0.09489068471621505
26901,0.02839853563199199,0.24111107550524247
26902,0.3405598645961577,0.8260878287347083
26903,0.3549669159741287,0.1768982189187422
26904,0.12243977604272228,0.5132255734703628
26905,0.2900877375332659,0.5981766768702438
26906,0.05556668657604369,0.3670460282093166
26907,0.026395174495678426,0.20532577286006332
26908,0.33104190329528527,0.7729854216833978
26909,0.22794035785972808,0.42072534525011107
26910,0.0848467768990456,0.23035602437802366
26911,0.04071241192684936,0.07952628794667506
26912,0.2034595593177047,0.7998711647042693
26913,0.629843435763607,0.5857325083092527
26914,0.09815596780893998,0.17813307124411995
26915,0.23297719084206364,0.5016363822606554
26916,0.08386203975104081,0.27907585080347086
26917,0.04237912551760168,0.06533480208327701
26918,0.6587380499474633,0.8668969870142869
26919,0.1854140380683304,0.534558161513651
26920,0.06359095213705483,0.1926964915781997
26921,0.13690341430214464,0.5499120637279901
26922,0.08295533860337434,0.37133600368564906
26923,0.10030677146199264,0.4010422695129954
26924,0.6083424208807767,0.8266905286846669
26925,0.037375394415297136,0.2674549165235078
26926,0.2586513344486991,0.1546105915306737
26927,0.3227300567454846,0.782612756970258
26928,0.19243148051422915,0.2788322442117245
26929,0.09759144367109074,0.20679754793315805
26930,0.5290323146376487,0.8091427538650035
26931,0.0773220589930348,0.32196389682370025
26932,0.15318424239014372,0.6446014703845893
26933,0.14945247820020083,0.46516096027835707
26934,0.2484698943645682,0.5072052103698236
26935,0.128633944952626,0.3815493637446627
26936,0.3345714177869649,0.49083408757670144
26937,0.14685181865938168,0.6535353531170643
26938,0.03870521938070785,0.09160080290823305
26939,0.07850619225989057,0.12467094292162556
26940,0.2141565967415641,0.303264043897113
26941,0.05160871865541955,0.3868454094717022
26942,0.3098558572785518,0.6145672177359358
26943,0.2412761358901275,0.3878863701311231
26944,0.07524702986694624,0.25404774348542325
26945,0.18958778594833323,0.5407908055285601
26946,0.26574509094448345,0.5512216829011932
26947,0.12664328476496786,0.51542914472554
26948,0.068440156272014,0.1677992035113605
26949,0.11068218464369976,0.11503562931679824
26950,0.13550932605352492,0.2277309575325252
26951,0.07733297266046503,0.4466803244281845
26952,0.45048899821028426,0.6983661250348328
26953,0.48380812151696595,0.809882786823354
26954,0.042257287045857087,0.17121742685822475
26955,0.08392183771643509,0.5068456767124818
26956,0.09662855591578776,0.2640134113964887
26957,0.15075366598809573,0.6555565927582424
26958,0.3089981935794771,0.6046179887314914
26959,0.1412574187061969,0.4722933392099892
26960,0.043310882897388665,0.09728205636326177
26961,0.16083557658706382,0.57708219688726
26962,0.22312456435603487,0.6567799770697784
26963,0.07455313880914519,0.18539332900457856
26964,0.11755740006696126,0.2682554533410576
26965,0.732804656525987,0.8747872937738013
26966,0.07688835161975817,0.06708279879949734
26967,0.14687217844523362,0.4510249702790036
26968,0.0474379038052287,0.6383776733022185
26969,0.040506762112782285,0.24788051370776287
26970,0.22800879754503572,0.4278531549225696
26971,0.07071544588792342,0.3019453149651814
26972,0.019055669102542815,0.05212941291747252
26973,0.07196407795478608,0.14027353865134012
26974,0.09527112463069165,0.3827487805465036
26975,0.06678244709698108,0.48865294568874135
26976,0.6768392893979318,0.40652431723749805
26977,0.11494794819425433,0.40455247497084534
26978,0.08236456879168953,0.5384969139461251
26979,0.1411930614878603,0.4658868736520847
26980,0.10987918413974203,0.24860565566340398
26981,0.0587843497915962,0.24416606795242093
26982,0.1684249730968626,0.5241193037244217
26983,0.1643758539733434,0.5609830441400278
26984,0.11876655032159814,0.1394687208812605
26985,0.1057556848033036,0.10043376202458558
26986,0.14351015335944314,0.5998359665923806
26987,0.18511648013808735,0.3319390117995369
26988,0.04264514411494245,0.15676868074164224
26989,0.2753994752316844,0.7599729652621342
26990,0.07242479875777907,0.26745686914709055
26991,0.13840427837563474,0.29593063899891753
26992,0.15761609455788592,0.30464952539546847
26993,0.15214318152917164,0.6898699942983717
26994,0.11921081636480114,0.5263594357446725
26995,0.4954281519554784,0.6446305788320843
26996,0.11074484558900398,0.22549312759502604
26997,0.08528601338475816,0.17276453498633862
26998,0.0934057778099074,0.12313142212865223
26999,0.19728036581814,0.3136124086854917
27000,0.11347416290282618,0.37502336682457504
27001,0.1458147353019897,0.5685890469598694
27002,0.0322225708667543,0.08745410075058112
27003,0.10674202924538692,0.2302983923074549
27004,0.11711966871387101,0.2620007716439408
27005,0.5162480152146264,0.6654362099395014
27006,0.7063330002026001,0.8709327196915595
27007,0.019319450414517898,0.18641743138218686
27008,0.22147716317154445,0.18487799018843656
27009,0.042066819565383266,0.2615319283808273
27010,0.049686056320873834,0.16744589791125006
27011,0.030352418625150576,0.08082763772974719
27012,0.27088745083178073,0.4766442674636876
27013,0.09413250929045353,0.378432912808852
27014,0.019335145602840186,0.13383652693228884
27015,0.13165664635679242,0.22521281930079123
27016,0.07158184648777204,0.3085934358146843
27017,0.26054097643197477,0.5760369899808838
27018,0.06423127050500692,0.30132073165998824
27019,0.7248769907923189,0.874220473529801
27020,0.1287214613677523,0.13188709068093413
27021,0.34329062384298376,0.5205454257582047
27022,0.09896249696965076,0.20350204776779623
27023,0.28764144570610306,0.24830518791593167
27024,0.08690200351386343,0.29701878005887555
27025,0.04771792792226658,0.043247194090609065
27026,0.11682864356467407,0.3784188392242866
27027,0.10533557396624979,0.6792381456711352
27028,0.46011305251353435,0.7577388213594565
27029,0.1979087981191871,0.34002414553143534
27030,0.24717195914812032,0.22244012207826072
27031,0.1781834557979713,0.42823112626465404
27032,0.09206099117310843,0.32110643397791494
27033,0.14569093345763565,0.5976198965182703
27034,0.02714701817326986,0.18520413046819262
27035,0.27483957774761336,0.698524023384536
27036,0.11815247699868331,0.46421439051921787
27037,0.5574156721156347,0.6058882820671799
27038,0.09626236090013758,0.1004221755977039
27039,0.3985016854958042,0.7788493821451403
27040,0.20059147394047258,0.2297634700944092
27041,0.12290215968346807,0.4820399953438596
27042,0.17912310418911281,0.49369865200483903
27043,0.14451385793150012,0.39047988273618006
27044,0.07274244753677883,0.13839824637109285
27045,0.15024877318035748,0.5100689288117123
27046,0.04185854855787777,0.14113033257112448
27047,0.283115620529827,0.2441693202569488
27048,0.1225973404074243,0.34036446096446166
27049,0.1567854606177005,0.6183784015425398
27050,0.09196031925483593,0.5545589017311534
27051,0.13747914070649941,0.36478567909553467
27052,0.15942476425037594,0.29707371945664024
27053,0.7950523555731369,0.8464127388820721
27054,0.05370634970502407,0.10363372831535178
27055,0.07245840869927613,0.5104223042800639
27056,0.11017639859973395,0.09677588369335209
27057,0.029842366428700928,0.05508833718783348
27058,0.44735547266516923,0.7793210304796824
27059,0.06486525234959406,0.3615506287996029
27060,0.0563428662239504,0.32701852101498713
27061,0.2725435004131385,0.6372259292159528
27062,0.18952208264318507,0.2626965014857415
27063,0.16570329904720654,0.42475069587749403
27064,0.213440981775485,0.26364434257564234
27065,0.054180659397171295,0.18130492140179402
27066,0.10860870771751906,0.32752631633291324
27067,0.19161513851949113,0.5419202128199523
27068,0.4078871786962849,0.58634138172294
27069,0.21132204258963289,0.8067465282572716
27070,0.046939382998150425,0.09994214326925978
27071,0.09343936855022802,0.09455416150024981
27072,0.2372513760146742,0.3558856790214804
27073,0.07189158397151224,0.5513460611628467
27074,0.07954888269992702,0.286625897106698
27075,0.4583793622988825,0.562525650589113
27076,0.5972600886357222,0.7774699495381476
27077,0.04924094739695189,0.15025107472242358
27078,0.11906703934496397,0.5266179510676408
27079,0.2818507362833712,0.7522905203130872
27080,0.056644150186142134,0.24148504729354273
27081,0.048195986373659856,0.4304896894883689
27082,0.19714612510877222,0.49485595182701
27083,0.07163099189785567,0.1590156674648589
27084,0.40045225709531895,0.6250574224220645
27085,0.02833573114309903,0.02416930054268289
27086,0.16717772641425205,0.13290530413595342
27087,0.2550713015743923,0.2589024780278475
27088,0.29744705089186174,0.5465225437412145
27089,0.5847498081757072,0.5835407932861837
27090,0.0888747674619185,0.3745816855655361
27091,0.4880244788106452,0.25569793797173734
27092,0.1616236150756986,0.5489797777148829
27093,0.12188831914643815,0.33856402471577024
27094,0.08659473793448436,0.14347753715364445
27095,0.1532358615185269,0.6236148255776843
27096,0.047249754340010906,0.11349281659633827
27097,0.2581617631870407,0.37944057858602176
27098,0.5959402279911049,0.728166284807944
27099,0.09114606602908294,0.44922936397678487
27100,0.040624460722884365,0.29425244473911055
27101,0.212088746820967,0.6153780435812614
27102,0.09291456844661455,0.48086202381840126
27103,0.04036821594455659,0.1355621384469986
27104,0.2873229418853519,0.4448087643165653
27105,0.07388264080116991,0.3506195591143184
27106,0.3247572779447409,0.6000453069957016
27107,0.1811455062780361,0.3881887953487356
27108,0.1472664390877998,0.380271318449597
27109,0.07195918303160878,0.3237465270656704
27110,0.07846831553643568,0.32300571274735107
27111,0.0314613392711411,0.27185976093756714
27112,0.13828231019653908,0.29160533970353525
27113,0.04703013032993873,0.2541820758582373
27114,0.11769300043696794,0.19990892346077185
27115,0.6135883257129392,0.7355393774198631
27116,0.18852277427663008,0.6324407349067902
27117,0.1607166524318772,0.4135492832501706
27118,0.14517837891072602,0.5726828636418613
27119,0.08476460392939798,0.3676265315097453
27120,0.4872446062697265,0.9049107518242835
27121,0.08558002296874669,0.5017079157794673
27122,0.0463810035298248,0.24562127886671234
27123,0.05933977007136953,0.12060864039009456
27124,0.018490745571986985,0.051173394417813524
27125,0.08843053090035852,0.11825259415150521
27126,0.2235905667425164,0.2343591617043115
27127,0.059316700350765236,0.13016943820174445
27128,0.23321952695474762,0.7057022373640258
27129,0.4117355537049526,0.40745460480396384
27130,0.21937666243021411,0.35029444407970745
27131,0.11362602164498853,0.1839432552418596
27132,0.386083913115305,0.7327790401441194
27133,0.09872827342593116,0.5287425407920823
27134,0.6638620869208265,0.8425268569460657
27135,0.2114633338235373,0.5419679458982224
27136,0.08340372086750118,0.48485124211425057
27137,0.06926738629354767,0.24089859520183454
27138,0.33771132155271577,0.7229514511238808
27139,0.09702805950146183,0.1165571921359144
27140,0.4730827644898665,0.5052157439341488
27141,0.36475566064060716,0.527956978538263
27142,0.07225466125144622,0.30517345146341407
27143,0.1770095797945348,0.2605182638144117
27144,0.1149049844266382,0.10294174929215735
27145,0.2303407834238865,0.5610779435728873
27146,0.42777122115769983,0.7756498384037332
27147,0.09843563614599278,0.33166659000690674
27148,0.35263256065602294,0.24986671536542876
27149,0.08265458925169318,0.22964501962982997
27150,0.39598155458133255,0.8092995385192548
27151,0.1931366888186152,0.49386883724051145
27152,0.11853016258570478,0.4718373514613303
27153,0.21275050016516692,0.6580232111154711
27154,0.7095844113955707,0.7643417386775869
27155,0.11203823788486422,0.4855333828096036
27156,0.06422730351655409,0.4526135020242172
27157,0.07122220337856836,0.5030317730028276
27158,0.06193958318113512,0.31813218118328285
27159,0.03608993458336553,0.2270796748972249
27160,0.11537422073987692,0.26243752085391775
27161,0.408066744300581,0.724004078530028
27162,0.5049484525387938,0.825551775504015
27163,0.33759043938547567,0.2599949637926859
27164,0.31483616204675796,0.2352293939926739
27165,0.3023071149199949,0.2770649898509221
27166,0.07427968987622448,0.06742786338491646
27167,0.34049314585222473,0.7337763114939856
27168,0.18177756227366568,0.3168700236770413
27169,0.2031479202500394,0.40742931178050623
27170,0.29725751326845534,0.6419803201016328
27171,0.04901744929210841,0.2618858758189107
27172,0.15636175821999546,0.5308497756900487
27173,0.09038912745993173,0.3591002714113488
27174,0.03755548597682253,0.0832794382816046
27175,0.020290439337598446,0.14995596581224835
27176,0.171676806320641,0.6884146516896739
27177,0.5311172137442389,0.705445456210807
27178,0.17789903457058487,0.39009375770517896
27179,0.3136058778309827,0.47958249419234794
27180,0.2974432222633921,0.4045753704258847
27181,0.09922849047053652,0.551987757574527
27182,0.4494899762384118,0.6231624399747417
27183,0.07681201926283011,0.5370237647000774
27184,0.08113796675023822,0.3697100101930185
27185,0.2760515012072056,0.5025042481894153
27186,0.12769659407600156,0.60454297124648
27187,0.06415241525385502,0.09899640661604184
27188,0.11086892907790849,0.31974383404632095
27189,0.23569546628422586,0.5906777777754113
27190,0.2520912814540544,0.6935638357737082
27191,0.37982296724422165,0.6994062453292881
27192,0.4873608368967264,0.7393513776284423
27193,0.031523923798907914,0.16995673983484352
27194,0.050836496168790546,0.38413221096286143
27195,0.058373137080234054,0.1775461722876778
27196,0.31639225138360483,0.5102424584577275
27197,0.24666915504133263,0.4524205003801845
27198,0.7416137935382081,0.9087497394103466
27199,0.11147938121403064,0.27947210736570477
27200,0.16447050667021912,0.43282165944797646
27201,0.7345912149021318,0.8443429442834718
27202,0.04926095155484596,0.05507077962622214
27203,0.10211176135003582,0.2573994643439025
27204,0.04362683568144366,0.15009119172610605
27205,0.15762764022975784,0.3495410498625436
27206,0.1303689521391849,0.22567669888579522
27207,0.09358189371321804,0.15749692863334266
27208,0.5244425964730612,0.7815637582142219
27209,0.14289455426895947,0.25643577796645345
27210,0.14960744017839517,0.31675040985392766
27211,0.023503075766804857,0.10605582627134467
27212,0.3201829231555431,0.7143814195297263
27213,0.2770320309736473,0.3691609289025092
27214,0.07312216941002952,0.13913658209482532
27215,0.15621971123201303,0.3893145191441814
27216,0.07328471652392472,0.58019632896597
27217,0.10848025792939099,0.13693521293016278
27218,0.6041248692732948,0.8905396298702822
27219,0.4714533783094139,0.6258254475938618
27220,0.18661269968602068,0.34515311219252875
27221,0.09504400833972829,0.3988092440776679
27222,0.3355042812249826,0.6049717945859137
27223,0.1887050800651333,0.43048645989239526
27224,0.1464203290166848,0.4366415807020424
27225,0.13814783183315804,0.23490795694313965
27226,0.05529618750915214,0.22322562233010743
27227,0.14068826878228577,0.4278633656495582
27228,0.49742408760097834,0.7254590952190951
27229,0.6370210369276308,0.719326979499358
27230,0.18320144090827983,0.8131023336598308
27231,0.14296742516510594,0.6382634770607016
27232,0.08704490238136714,0.26529650415980294
27233,0.13898977004900387,0.13916573129320814
27234,0.07278931833388154,0.10258931596321917
27235,0.3583504766790594,0.6917260526144073
27236,0.11357334605898387,0.5603488781665507
27237,0.3307048532764622,0.6281078041120881
27238,0.1308861457267321,0.5047589721521556
27239,0.06802196240739718,0.19221461926014471
27240,0.10200015390940417,0.45900020786141965
27241,0.133099262010177,0.35206111411536384
27242,0.17759089360182453,0.5606632140136337
27243,0.022009759505136856,0.06923194096731601
27244,0.04474030495826492,0.10397425153868307
27245,0.23408549938225448,0.4044639300266309
27246,0.5997148269484075,0.8284212230478756
27247,0.3227554887880776,0.7132218074174135
27248,0.15009100974176545,0.6243494672410587
27249,0.08249552896511171,0.4232910981519445
27250,0.07932602708491993,0.2165389236724581
27251,0.10059474743500275,0.3788209425634672
27252,0.369984300008227,0.7103469647708347
27253,0.1935270669115625,0.6469356120806714
27254,0.7553951104959313,0.903513064908399
27255,0.20483989429910573,0.387437597788008
27256,0.48634670831935445,0.7795019858693912
27257,0.19435544313477762,0.401861884510242
27258,0.09466787789007892,0.39604609094727417
27259,0.37748156245152065,0.8330264968258484
27260,0.3696785143237099,0.6492173592100294
27261,0.17732395717177044,0.5148810349141236
27262,0.3772360631307703,0.6158008634848287
27263,0.14203318298984102,0.15208142656970713
27264,0.17860955027957215,0.2755053794042324
27265,0.06650428178496517,0.13044835361039775
27266,0.09456435587267045,0.24473769870205914
27267,0.3377132891927457,0.5267263700418332
27268,0.04387783599767339,0.2419536920970659
27269,0.24859299031347715,0.4894527032104728
27270,0.03719617522519578,0.12794398069048232
27271,0.030613314207547624,0.20751130478686136
27272,0.04288228336395874,0.1418278258679901
27273,0.03563201331438276,0.11173877032501525
27274,0.32538308846741115,0.7075896681275012
27275,0.2440774464823618,0.5443721815573503
27276,0.13929820521421074,0.24414958189810088
27277,0.11997960769497482,0.61927857662522
27278,0.17111005880058994,0.4982474854739656
27279,0.10150752947161955,0.34922777262493854
27280,0.17568489271626647,0.2797965395996821
27281,0.05327616212117553,0.297221746803805
27282,0.11052835976608702,0.6539626805861264
27283,0.06142377284252156,0.10766984399341697
27284,0.06923595197011849,0.12475804725431755
27285,0.07205571016104995,0.428489357339497
27286,0.24702865013168535,0.3907738884187715
27287,0.15465672690690457,0.3884437657338324
27288,0.07055379499570426,0.3403546156955981
27289,0.37462750838476194,0.41645656539607123
27290,0.04702932659193405,0.07724305477972757
27291,0.31052588628733274,0.639052055520459
27292,0.08071164365657095,0.4231901345628092
27293,0.17476219070381446,0.7212288337280688
27294,0.05196073073720099,0.05467369867388482
27295,0.37611998460039536,0.7893802452275078
27296,0.057027693220069606,0.35807519262261495
27297,0.10438478567544747,0.3490015237828643
27298,0.058818390962642006,0.1625850877554489
27299,0.19049962101968654,0.5663169993385843
27300,0.46766165503662854,0.812374320119155
27301,0.049281680105086774,0.06416569585622589
27302,0.0944838722857837,0.3360081958663111
27303,0.1137208699035492,0.16682618742582875
27304,0.16053541347174435,0.7106862718944206
27305,0.04560109771682954,0.12122858022809295
27306,0.31358710239312193,0.5433417041724372
27307,0.25328750181795606,0.46823331970176474
27308,0.05142299956749131,0.16204561906010972
27309,0.4535490419228687,0.8108667561626962
27310,0.08803820113582961,0.32506013915430704
27311,0.04567280042913931,0.1353174978120005
27312,0.13671892715728462,0.4306778764267277
27313,0.039079490021020055,0.10734317800359812
27314,0.06722383763342471,0.0914549968092404
27315,0.11270403297042868,0.4007735370049311
27316,0.19355190532644567,0.5892921580220766
27317,0.1598471732093685,0.16568941471837095
27318,0.12424020953822326,0.27767292647584085
27319,0.28635450889863334,0.8014935288602085
27320,0.4661378018202452,0.637666406654045
27321,0.16104876577937946,0.5832367705383498
27322,0.5946978544075814,0.26132626728806024
27323,0.1824664900019328,0.3029252048557734
27324,0.2389293114810967,0.2737967179019962
27325,0.6100917605926057,0.7680493935156351
27326,0.10312843261489543,0.4797420894162443
27327,0.06578106661171373,0.39359279538625863
27328,0.06813625449363025,0.24718354696898837
27329,0.052363086705170564,0.1178439981447402
27330,0.10755148989768393,0.43697078343044443
27331,0.10714472266814717,0.23620599920308666
27332,0.34533698949299396,0.75065049089145
27333,0.3009766048069698,0.50577353559476
27334,0.05827574630095772,0.0643526135769003
27335,0.11898753889239434,0.08860257203502402
27336,0.09682699562320561,0.15344971691712744
27337,0.07960861761252162,0.23993812002901788
27338,0.18327699509314005,0.4150568473180198
27339,0.36576977943439276,0.4776147404549518
27340,0.06533324000104217,0.3592960244661791
27341,0.3920661893098939,0.6841821420503236
27342,0.10108676940267644,0.2824459481987689
27343,0.02862319990756442,0.089537518357946
27344,0.1627626967708193,0.4026416409393768
27345,0.24042636306633713,0.5159552854293276
27346,0.5222718244198371,0.8099725461935016
27347,0.32222194188931225,0.6482034763316803
27348,0.21980930655442726,0.52881789178225
27349,0.1005024308778704,0.1867035779607314
27350,0.21461442802367928,0.6447787511451263
27351,0.7313407930485855,0.7769744101307492
27352,0.23575450460901984,0.4776780176592031
27353,0.08142350558222772,0.1286262651366335
27354,0.21998251248029868,0.5193677119279386
27355,0.023060335806762245,0.15270966094660435
27356,0.13544423229855357,0.3960763621236506
27357,0.10601463338429126,0.38823717311682615
27358,0.33438523024137595,0.7705660697109273
27359,0.09524594472989852,0.45982232131407513
27360,0.05902405073924147,0.2946397203443395
27361,0.19827570601916658,0.6864594299057803
27362,0.11645714209454892,0.34692825365342783
27363,0.06374034749599582,0.1994595323347225
27364,0.15277017317847894,0.5887859489928224
27365,0.2451409641105056,0.6855233898417357
27366,0.41152839418389026,0.6396607557811437
27367,0.31099912093115295,0.4989460311156666
27368,0.13887658522556912,0.5669560841889484
27369,0.026713976974421984,0.05499254880338133
27370,0.16985565018435558,0.6096108074656331
27371,0.2827913618155866,0.30504290104567067
27372,0.05506260278428629,0.34846561622901334
27373,0.29164039283306203,0.30388713148470686
